mis x mis y mis tiempos
0.398867 0.398841 0.00253
0.400069 0.400044 0.00254
0.40127 0.401244 0.00255
0.402468 0.402443 0.00256
0.403665 0.403639 0.00257
0.404859 0.404833 0.00258
0.406052 0.406025 0.00259
0.407242 0.407216 0.0026
0.408431 0.408404 0.00261
0.409617 0.40959 0.00262
0.410802 0.410774 0.00263
0.411984 0.411957 0.00264
0.413165 0.413137 0.00265
0.414343 0.414315 0.00266
0.41552 0.415492 0.00267
0.416694 0.416666 0.00268
0.417867 0.417838 0.00269
0.419038 0.419009 0.0027
0.420206 0.420177 0.00271
0.421373 0.421344 0.00272
0.422538 0.422509 0.00273
0.423701 0.423671 0.00274
0.424862 0.424832 0.00275
0.426021 0.425991 0.00276
0.427178 0.427148 0.00277
0.428334 0.428303 0.00278
0.429487 0.429456 0.00279
0.430639 0.430608 0.0028
0.431788 0.431757 0.00281
0.432936 0.432905 0.00282
0.434082 0.434051 0.00283
0.435226 0.435194 0.00284
0.436368 0.436336 0.00285
0.437509 0.437477 0.00286
0.438647 0.438615 0.00287
0.439784 0.439751 0.00288
0.440919 0.440886 0.00289
0.442052 0.442019 0.0029
0.443183 0.44315 0.00291
0.444313 0.444279 0.00292
0.44544 0.445406 0.00293
0.446566 0.446532 0.00294
0.44769 0.447656 0.00295
0.448812 0.448778 0.00296
0.449933 0.449898 0.00297
0.451051 0.451016 0.00298
0.452168 0.452133 0.00299
0.453283 0.453248 0.003
0.454397 0.454361 0.00301
0.455508 0.455473 0.00302
0.456618 0.456582 0.00303
0.457726 0.45769 0.00304
0.458833 0.458796 0.00305
0.459937 0.459901 0.00306
0.46104 0.461003 0.00307
0.462141 0.462104 0.00308
0.463241 0.463203 0.00309
0.464339 0.464301 0.0031
0.465435 0.465397 0.00311
0.466529 0.466491 0.00312
0.467622 0.467583 0.00313
0.468713 0.468674 0.00314
0.469802 0.469763 0.00315
0.470889 0.47085 0.00316
0.471975 0.471936 0.00317
0.47306 0.47302 0.00318
0.474142 0.474102 0.00319
0.475223 0.475183 0.0032
0.476302 0.476262 0.00321
0.47738 0.47734 0.00322
0.478456 0.478415 0.00323
0.47953 0.479489 0.00324
0.480603 0.480562 0.00325
0.481674 0.481633 0.00326
0.482743 0.482702 0.00327
0.483811 0.483769 0.00328
0.484877 0.484835 0.00329
0.485942 0.4859 0.0033
0.487005 0.486963 0.00331
0.488066 0.488024 0.00332
0.489126 0.489083 0.00333
0.490184 0.490141 0.00334
0.491241 0.491198 0.00335
0.492296 0.492252 0.00336
0.49335 0.493306 0.00337
0.494402 0.494357 0.00338
0.495452 0.495407 0.00339
0.496501 0.496456 0.0034
0.497548 0.497503 0.00341
0.498593 0.498548 0.00342
0.499638 0.499592 0.00343
0.50068 0.500634 0.00344
0.501721 0.501675 0.00345
0.502761 0.502714 0.00346
0.503799 0.503752 0.00347
0.504835 0.504788 0.00348
0.50587 0.505823 0.00349
0.506903 0.506856 0.0035
0.507935 0.507888 0.00351
0.508966 0.508918 0.00352
0.509994 0.509946 0.00353
0.511022 0.510974 0.00354
0.512048 0.511999 0.00355
0.513072 0.513023 0.00356
0.514095 0.514046 0.00357
0.515116 0.515067 0.00358
0.516136 0.516087 0.00359
0.517155 0.517105 0.0036
0.518172 0.518122 0.00361
0.519187 0.519137 0.00362
0.520201 0.520151 0.00363
0.521214 0.521163 0.00364
0.522225 0.522174 0.00365
0.523235 0.523183 0.00366
0.524243 0.524191 0.00367
0.52525 0.525198 0.00368
0.526255 0.526203 0.00369
0.527259 0.527207 0.0037
0.528262 0.528209 0.00371
0.529263 0.52921 0.00372
0.530263 0.530209 0.00373
0.531261 0.531207 0.00374
0.532258 0.532204 0.00375
0.533253 0.533199 0.00376
0.534247 0.534193 0.00377
0.53524 0.535185 0.00378
0.536231 0.536176 0.00379
0.537221 0.537166 0.0038
0.53821 0.538154 0.00381
0.539197 0.539141 0.00382
0.540183 0.540126 0.00383
0.541167 0.541111 0.00384
0.54215 0.542093 0.00385
0.543132 0.543075 0.00386
0.544112 0.544055 0.00387
0.545091 0.545033 0.00388
0.546068 0.54601 0.00389
0.547044 0.546986 0.0039
0.548019 0.547961 0.00391
0.548993 0.548934 0.00392
0.549965 0.549906 0.00393
0.550936 0.550876 0.00394
0.551905 0.551846 0.00395
0.552873 0.552813 0.00396
0.55384 0.55378 0.00397
0.554806 0.554745 0.00398
0.55577 0.555709 0.00399
0.556733 0.556672 0.004
0.557694 0.557633 0.00401
0.558654 0.558593 0.00402
0.559613 0.559551 0.00403
0.560571 0.560509 0.00404
0.561527 0.561465 0.00405
0.562482 0.562419 0.00406
0.563436 0.563373 0.00407
0.564388 0.564325 0.00408
0.56534 0.565276 0.00409
0.566289 0.566226 0.0041
0.567238 0.567174 0.00411
0.568185 0.568121 0.00412
0.569131 0.569067 0.00413
0.570076 0.570011 0.00414
0.57102 0.570954 0.00415
0.571962 0.571896 0.00416
0.572903 0.572837 0.00417
0.573843 0.573777 0.00418
0.574781 0.574715 0.00419
0.575718 0.575652 0.0042
0.576654 0.576587 0.00421
0.577589 0.577522 0.00422
0.578523 0.578455 0.00423
0.579455 0.579387 0.00424
0.580386 0.580318 0.00425
0.581316 0.581247 0.00426
0.582245 0.582176 0.00427
0.583172 0.583103 0.00428
0.584098 0.584029 0.00429
0.585023 0.584953 0.0043
0.585947 0.585877 0.00431
0.586869 0.586799 0.00432
0.587791 0.58772 0.00433
0.588711 0.58864 0.00434
0.58963 0.589559 0.00435
0.590548 0.590476 0.00436
0.591464 0.591392 0.00437
0.59238 0.592307 0.00438
0.593294 0.593221 0.00439
0.594207 0.594134 0.0044
0.595119 0.595045 0.00441
0.596029 0.595956 0.00442
0.596939 0.596865 0.00443
0.597847 0.597773 0.00444
0.598754 0.59868 0.00445
0.59966 0.599585 0.00446
0.600565 0.60049 0.00447
0.601468 0.601393 0.00448
0.602371 0.602295 0.00449
0.603272 0.603196 0.0045
0.604172 0.604096 0.00451
0.605072 0.604995 0.00452
0.605969 0.605892 0.00453
0.606866 0.606789 0.00454
0.607762 0.607684 0.00455
0.608656 0.608578 0.00456
0.60955 0.609471 0.00457
0.610442 0.610363 0.00458
0.611333 0.611254 0.00459
0.612223 0.612144 0.0046
0.613112 0.613032 0.00461
0.613999 0.613919 0.00462
0.614886 0.614806 0.00463
0.615771 0.615691 0.00464
0.616656 0.616575 0.00465
0.617539 0.617458 0.00466
0.618421 0.61834 0.00467
0.619302 0.61922 0.00468
0.620182 0.6201 0.00469
0.621061 0.620979 0.0047
0.621939 0.621856 0.00471
0.622816 0.622732 0.00472
0.623691 0.623608 0.00473
0.624566 0.624482 0.00474
0.625439 0.625355 0.00475
0.626312 0.626227 0.00476
0.627183 0.627098 0.00477
0.628053 0.627968 0.00478
0.628922 0.628837 0.00479
0.62979 0.629704 0.0048
0.630657 0.630571 0.00481
0.631523 0.631437 0.00482
0.632388 0.632301 0.00483
0.633252 0.633165 0.00484
0.634115 0.634027 0.00485
0.634976 0.634888 0.00486
0.635837 0.635749 0.00487
0.636696 0.636608 0.00488
0.637555 0.637466 0.00489
0.638413 0.638323 0.0049
0.639269 0.639179 0.00491
0.640124 0.640034 0.00492
0.640979 0.640889 0.00493
0.641832 0.641742 0.00494
0.642685 0.642594 0.00495
0.643536 0.643444 0.00496
0.644386 0.644294 0.00497
0.645235 0.645143 0.00498
0.646084 0.645991 0.00499
0.646931 0.646838 0.005
0.647777 0.647684 0.00501
0.648622 0.648529 0.00502
0.649466 0.649373 0.00503
0.650309 0.650215 0.00504
0.651152 0.651057 0.00505
0.651993 0.651898 0.00506
0.652833 0.652738 0.00507
0.653672 0.653577 0.00508
0.65451 0.654414 0.00509
0.655347 0.655251 0.0051
0.656184 0.656087 0.00511
0.657019 0.656922 0.00512
0.657853 0.657756 0.00513
0.658686 0.658588 0.00514
0.659518 0.65942 0.00515
0.66035 0.660251 0.00516
0.66118 0.661081 0.00517
0.662009 0.66191 0.00518
0.662837 0.662738 0.00519
0.663665 0.663565 0.0052
0.664491 0.664391 0.00521
0.665317 0.665216 0.00522
0.666141 0.66604 0.00523
0.666964 0.666863 0.00524
0.667787 0.667685 0.00525
0.668609 0.668507 0.00526
0.669429 0.669327 0.00527
0.670249 0.670146 0.00528
0.671068 0.670965 0.00529
0.671885 0.671782 0.0053
0.672702 0.672598 0.00531
0.673518 0.673414 0.00532
0.674333 0.674228 0.00533
0.675147 0.675042 0.00534
0.67596 0.675855 0.00535
0.676772 0.676666 0.00536
0.677583 0.677477 0.00537
0.678393 0.678287 0.00538
0.679203 0.679096 0.00539
0.680011 0.679904 0.0054
0.680819 0.680711 0.00541
0.681625 0.681517 0.00542
0.682431 0.682323 0.00543
0.683235 0.683127 0.00544
0.684039 0.68393 0.00545
0.684842 0.684733 0.00546
0.685644 0.685534 0.00547
0.686445 0.686335 0.00548
0.687245 0.687135 0.00549
0.688044 0.687934 0.0055
0.688843 0.688732 0.00551
